id,conformed_submission_type,filer_central_index_key,filer_former_company_former_conformed_name,filer_company_conformed_name,accession_number,filed_as_of_date,conformed_period_of_report
000153/1532286/0001193125-17-179304.txt,CORRESP,0001532286,"NSC-Tripoint, Inc.","Nine Energy Service, Inc.",0001193125-17-179304,2017-05-23 00:00:00+00:00,2018-02-15 00:00:00+00:00
000007/75398/0001193125-16-620813.txt,CORRESP,0000075398,PACIFIC AMERICAN INCOME SHARES INC,Western Asset Income Fund,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000074/747576/0001193125-16-620813.txt,CORRESP,0000747576,CITIFUNDS TRUST III,LEGG MASON PARTNERS MONEY MARKET TRUST,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000076/764624/0001193125-16-620813.txt,CORRESP,0000764624,LEGG MASON PARTNERS INCOME FUNDS,LEGG MASON PARTNERS INCOME TRUST,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000083/830487/0001193125-16-620813.txt,CORRESP,0000830487,MUNICIPAL HIGH INCOME FUND INC,WESTERN ASSET MUNICIPAL HIGH INCOME FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000085/850628/0001193125-16-620813.txt,CORRESP,0000850628,CITIFUNDS PREMIUM TRUST,LEGG MASON PARTNERS PREMIUM MONEY MARKET TRUST,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000086/863520/0001193125-16-620813.txt,CORRESP,0000863520,LM INSTITUTIONAL FUND ADVISORS I INC,WESTERN ASSET FUNDS INC,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000087/874835/0001193125-16-620813.txt,CORRESP,0000874835,LEGG MASON PARTNERS VARIABLE PORTFOLIOS II,LEGG MASON PARTNERS VARIABLE INCOME TRUST,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000088/882300/0001193125-16-620813.txt,CORRESP,0000882300,INTERMEDIATE MUNI FUND INC,WESTERN ASSET INTERMEDIATE MUNI FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000088/886043/0001193125-16-620813.txt,CORRESP,0000886043,MANAGED MUNICIPALS PORTFOLIO INC,WESTERN ASSET MANAGED MUNICIPALS FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000088/889512/0001193125-16-620813.txt,CORRESP,0000889512,CITIFUNDS INSTITUTIONAL TRUST,LEGG MASON PARTNERS INSTITUTIONAL TRUST,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000089/894351/0001193125-16-620813.txt,CORRESP,0000894351,WETERN ASSET MUNICIPAL PARTNERS FUND INC.,WESTERN ASSET MUNICIPAL PARTNERS FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000089/895523/0001193125-16-620813.txt,CORRESP,0000895523,MANAGED HIGH INCOME PORTFOLIO INC,WESTERN ASSET MANAGED HIGH INCOME FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000090/902978/0001193125-16-620813.txt,CORRESP,0000902978,WESTERN ASSET EMERGING MARKETS INCOME FUND II INC.,WESTERN ASSET EMERGING MARKETS INCOME FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000091/910068/0001193125-16-620813.txt,CORRESP,0000910068,HIGH INCOME OPPORTUNITY FUND INC,WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000091/911638/0001193125-16-620813.txt,CORRESP,0000911638,SALOMON BROTHERS GLOBAL PARTNERS INCOME FUND INC,WESTERN ASSET GLOBAL PARTNERS INCOME FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000091/914035/0001193125-16-620813.txt,CORRESP,0000914035,SALOMON BROTHERS WORLDWIDE INCOME FUND INC,WESTERN ASSET WORLDWIDE INCOME FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000105/1058239/0001193125-16-620813.txt,CORRESP,0001058239,SALOMON BROTHERS HIGH INCOME FUND II INC,WESTERN ASSET HIGH INCOME FUND II INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000116/1163792/0001193125-16-620813.txt,CORRESP,0001163792,WESTERN ASSET CORE PLUS BOND TRUST I,WESTERN ASSET PREMIER BOND FUND,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000117/1176343/0001193125-16-620813.txt,CORRESP,0001176343,Legg Mason Partners Variable Portfolios IV,LEGG MASON PARTNERS VARIABLE EQUITY TRUST,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000122/1227862/0001193125-16-620813.txt,CORRESP,0001227862,SALOMON BROTHERS EMERGING MARKETS DEBT FUND INC,WESTERN ASSET EMERGING MARKETS DEBT FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000122/1228509/0001193125-16-620813.txt,CORRESP,0001228509,SALOMON BROTHERS GLOBAL HIGH INCOME FUND INC,WESTERN ASSET GLOBAL HIGH INCOME FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000125/1254370/0001193125-16-620813.txt,CORRESP,0001254370,WESTERN ASSET CLAYMORE INFLATION-LINKED SECURITIES,WESTERN ASSET/CLAYMORE INFLATION-LINKED SECURITIES,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000126/1267902/0001193125-16-620813.txt,CORRESP,0001267902,WESTERN ASSET CLAYMORE INFLATION-LINKED OPPORTUNIT,WESTERN ASSET/CLAYMORE INFLATION-LINKED OPPORTUNIT,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000129/1299393/0001193125-16-620813.txt,CORRESP,0001299393,Salomon Brothers Variable Rate Strategic Fund Inc.,WESTERN ASSET VARIABLE RATE STRATEGIC FUND INC.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000145/1454021/0001193125-16-620813.txt,CORRESP,0001454021,Western Asset Municipal Term Trust Inc.,Western Asset Municipal Defined Opportunity Trust,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000146/1462586/0001193125-16-620813.txt,CORRESP,0001462586,,Western Asset Investment Grade Defined Opportunity,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000147/1472341/0001193125-16-620813.txt,CORRESP,0001472341,Western Asset Global Credit Defined Opportunity Fu,WESTERN ASSET GLOBAL CORPORATE DEFINED OPPORTUNITY,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000147/1478102/0001193125-16-620813.txt,CORRESP,0001478102,,Western Asset Mortgage Defined Opportunity Fund In,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000149/1497186/0001193125-16-620813.txt,CORRESP,0001497186,,Western Asset High Yield Defined Opportunity Fund,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000152/1525355/0001193125-16-620813.txt,CORRESP,0001525355,Western Asset Middle Market & High Yield Fund Inc.,Western Asset Middle Market Income Fund Inc.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000155/1555085/0001193125-16-620813.txt,CORRESP,0001555085,,Western Asset Middle Market Debt Fund Inc.,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000159/1591167/0001193125-16-620813.txt,CORRESP,0001591167,,Legg Mason Global Asset Management Variable Trust,0001193125-16-620813,2016-06-14 00:00:00+00:00,2016-07-15 00:00:00+00:00
000007/75398/0001193125-16-609467.txt,CORRESP,0000075398,PACIFIC AMERICAN INCOME SHARES INC,Western Asset Income Fund,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000074/747576/0001193125-16-609467.txt,CORRESP,0000747576,CITIFUNDS TRUST III,LEGG MASON PARTNERS MONEY MARKET TRUST,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000076/764624/0001193125-16-609467.txt,CORRESP,0000764624,LEGG MASON PARTNERS INCOME FUNDS,LEGG MASON PARTNERS INCOME TRUST,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000083/830487/0001193125-16-609467.txt,CORRESP,0000830487,MUNICIPAL HIGH INCOME FUND INC,WESTERN ASSET MUNICIPAL HIGH INCOME FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000085/850628/0001193125-16-609467.txt,CORRESP,0000850628,CITIFUNDS PREMIUM TRUST,LEGG MASON PARTNERS PREMIUM MONEY MARKET TRUST,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000086/863520/0001193125-16-609467.txt,CORRESP,0000863520,LM INSTITUTIONAL FUND ADVISORS I INC,WESTERN ASSET FUNDS INC,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000087/874835/0001193125-16-609467.txt,CORRESP,0000874835,LEGG MASON PARTNERS VARIABLE PORTFOLIOS II,LEGG MASON PARTNERS VARIABLE INCOME TRUST,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000088/882300/0001193125-16-609467.txt,CORRESP,0000882300,INTERMEDIATE MUNI FUND INC,WESTERN ASSET INTERMEDIATE MUNI FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000088/886043/0001193125-16-609467.txt,CORRESP,0000886043,MANAGED MUNICIPALS PORTFOLIO INC,WESTERN ASSET MANAGED MUNICIPALS FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000088/889512/0001193125-16-609467.txt,CORRESP,0000889512,CITIFUNDS INSTITUTIONAL TRUST,LEGG MASON PARTNERS INSTITUTIONAL TRUST,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000089/894351/0001193125-16-609467.txt,CORRESP,0000894351,WETERN ASSET MUNICIPAL PARTNERS FUND INC.,WESTERN ASSET MUNICIPAL PARTNERS FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000089/895523/0001193125-16-609467.txt,CORRESP,0000895523,MANAGED HIGH INCOME PORTFOLIO INC,WESTERN ASSET MANAGED HIGH INCOME FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000090/902978/0001193125-16-609467.txt,CORRESP,0000902978,WESTERN ASSET EMERGING MARKETS INCOME FUND II INC.,WESTERN ASSET EMERGING MARKETS INCOME FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000091/910068/0001193125-16-609467.txt,CORRESP,0000910068,HIGH INCOME OPPORTUNITY FUND INC,WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000091/911638/0001193125-16-609467.txt,CORRESP,0000911638,SALOMON BROTHERS GLOBAL PARTNERS INCOME FUND INC,WESTERN ASSET GLOBAL PARTNERS INCOME FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000091/914035/0001193125-16-609467.txt,CORRESP,0000914035,SALOMON BROTHERS WORLDWIDE INCOME FUND INC,WESTERN ASSET WORLDWIDE INCOME FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000105/1058239/0001193125-16-609467.txt,CORRESP,0001058239,SALOMON BROTHERS HIGH INCOME FUND II INC,WESTERN ASSET HIGH INCOME FUND II INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000116/1163792/0001193125-16-609467.txt,CORRESP,0001163792,WESTERN ASSET CORE PLUS BOND TRUST I,WESTERN ASSET PREMIER BOND FUND,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000117/1176343/0001193125-16-609467.txt,CORRESP,0001176343,Legg Mason Partners Variable Portfolios IV,LEGG MASON PARTNERS VARIABLE EQUITY TRUST,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000122/1227862/0001193125-16-609467.txt,CORRESP,0001227862,SALOMON BROTHERS EMERGING MARKETS DEBT FUND INC,WESTERN ASSET EMERGING MARKETS DEBT FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000122/1228509/0001193125-16-609467.txt,CORRESP,0001228509,SALOMON BROTHERS GLOBAL HIGH INCOME FUND INC,WESTERN ASSET GLOBAL HIGH INCOME FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000125/1254370/0001193125-16-609467.txt,CORRESP,0001254370,WESTERN ASSET CLAYMORE INFLATION-LINKED SECURITIES,WESTERN ASSET/CLAYMORE INFLATION-LINKED SECURITIES,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000126/1267902/0001193125-16-609467.txt,CORRESP,0001267902,WESTERN ASSET CLAYMORE INFLATION-LINKED OPPORTUNIT,WESTERN ASSET/CLAYMORE INFLATION-LINKED OPPORTUNIT,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000129/1299393/0001193125-16-609467.txt,CORRESP,0001299393,Salomon Brothers Variable Rate Strategic Fund Inc.,WESTERN ASSET VARIABLE RATE STRATEGIC FUND INC.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000145/1454021/0001193125-16-609467.txt,CORRESP,0001454021,Western Asset Municipal Term Trust Inc.,Western Asset Municipal Defined Opportunity Trust,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000146/1462586/0001193125-16-609467.txt,CORRESP,0001462586,,Western Asset Investment Grade Defined Opportunity,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000147/1472341/0001193125-16-609467.txt,CORRESP,0001472341,Western Asset Global Credit Defined Opportunity Fu,WESTERN ASSET GLOBAL CORPORATE DEFINED OPPORTUNITY,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000147/1478102/0001193125-16-609467.txt,CORRESP,0001478102,,Western Asset Mortgage Defined Opportunity Fund In,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000149/1497186/0001193125-16-609467.txt,CORRESP,0001497186,,Western Asset High Yield Defined Opportunity Fund,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000152/1525355/0001193125-16-609467.txt,CORRESP,0001525355,Western Asset Middle Market & High Yield Fund Inc.,Western Asset Middle Market Income Fund Inc.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000155/1555085/0001193125-16-609467.txt,CORRESP,0001555085,,Western Asset Middle Market Debt Fund Inc.,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000159/1591167/0001193125-16-609467.txt,CORRESP,0001591167,,Legg Mason Global Asset Management Variable Trust,0001193125-16-609467,2016-06-01 00:00:00+00:00,2016-07-15 00:00:00+00:00
000072/727920/0001193125-17-309474.txt,CORRESP,0000727920,AXA-EQUITABLE LIFE INSURANCE CO,AXA EQUITABLE LIFE INSURANCE CO,0001193125-17-309474,2017-10-13 00:00:00+00:00,2018-04-19 00:00:00+00:00
000101/1015570/0001193125-17-309480.txt,CORRESP,0001015570,SEPARATE ACCT NO 49 OF THE EQUIT LIFE ASSU SOCI OF,SEPARATE ACCT NO 49 OF AXA EQUITABLE LIFE INSURANC,0001193125-17-309480,2017-10-13 00:00:00+00:00,2018-02-01 00:00:00+00:00
000000/2646/0001104659-16-113155.txt,CORRESP,0000002646,ING INTERMEDIATE BOND PORTFOLIO,Voya INTERMEDIATE BOND PORTFOLIO,0001104659-16-113155,2016-04-21 00:00:00+00:00,2016-06-20 00:00:00+00:00
000000/2663/0001104659-16-113155.txt,CORRESP,0000002663,VOYA GOVERNMENT MARKET PORTFOLIO,Voya MONEY MARKET PORTFOLIO,0001104659-16-113155,2016-04-21 00:00:00+00:00,2016-06-20 00:00:00+00:00
000000/2664/0001104659-16-113155.txt,CORRESP,0000002664,ING VARIABLE FUNDS,Voya VARIABLE FUNDS,0001104659-16-113155,2016-04-21 00:00:00+00:00,2016-06-20 00:00:00+00:00
000083/837276/0001104659-16-113155.txt,CORRESP,0000837276,ING INVESTORS TRUST,Voya INVESTORS TRUST,0001104659-16-113155,2016-04-21 00:00:00+00:00,2016-06-20 00:00:00+00:00
000084/846799/0001104659-16-113155.txt,CORRESP,0000846799,ING BALANCED PORTFOLIO INC,Voya BALANCED PORTFOLIO INC,0001104659-16-113155,2016-04-21 00:00:00+00:00,2016-06-20 00:00:00+00:00
000101/1015965/0001104659-16-113155.txt,CORRESP,0001015965,ING VARIABLE PORTFOLIOS INC,Voya VARIABLE PORTFOLIOS INC,0001104659-16-113155,2016-04-21 00:00:00+00:00,2016-06-20 00:00:00+00:00
000103/1039001/0001104659-16-113155.txt,CORRESP,0001039001,ING PARTNERS INC,Voya PARTNERS INC,0001104659-16-113155,2016-04-21 00:00:00+00:00,2016-06-20 00:00:00+00:00
000161/1615063/0001144204-16-124328.txt,CORRESP,0001615063,Hydra Industries Acquisition Corp.,Hydra Industries Acquisition Corp.,0001144204-16-124328,2016-09-19 00:00:00+00:00,2017-01-16 00:00:00+00:00
000102/1027263/0001193125-17-050485.txt,CORRESP,0001027263,787 TRUST,EQ ADVISORS TRUST,0001193125-17-050485,2017-02-21 00:00:00+00:00,2017-06-12 00:00:00+00:00
000150/1501729/0001193125-18-013475.txt,CORRESP,0001501729,,FS Energy & Power Fund,0001193125-18-013475,2018-01-18 00:00:00+00:00,2018-05-22 00:00:00+00:00
000169/1690769/0001193125-17-326906.txt,CORRESP,0001690769,Silver Run Acquisition Corp II,Silver Run Acquisition Corp II,0001193125-17-326906,2017-10-31 00:00:00+00:00,2018-02-28 00:00:00+00:00
000088/883622/0001193125-17-357158.txt,CORRESP,0000883622,IVY FUNDS INC,IVY FUNDS,0001193125-17-357158,2017-11-30 00:00:00+00:00,2018-04-11 00:00:00+00:00
000151/1518042/0001580642-17-001834.txt,CORRESP,0001518042,,NORTHERN LIGHTS FUND TRUST II,0001580642-17-001834,2017-03-23 00:00:00+00:00,2017-05-23 00:00:00+00:00
000168/1687898/0001687898-17-000004.txt,CORRESP,0001687898,,Versus Capital Real Assets Fund LLC,0001687898-17-000004,2017-07-03 00:00:00+00:00,2017-09-18 00:00:00+00:00
000168/1688476/0001193125-17-001142.txt,CORRESP,0001688476,,"Keane Group, Inc.",0001193125-17-001142,2017-01-04 00:00:00+00:00,2017-02-16 00:00:00+00:00
000142/1425450/0001571049-17-008039.txt,CORRESP,0001425450,,ORTHOPEDIATRICS CORP,0001571049-17-008039,2017-09-28 00:00:00+00:00,2017-11-14 00:00:00+00:00
000122/1226355/0001354488-16-006936.txt,CORRESP,0001226355,JMP ASSET MANAGEMENT LLC,Harvest Capital Strategies LLC,0001354488-16-006936,2016-04-11 00:00:00+00:00,2016-06-28 00:00:00+00:00
000135/1358071/0001358071-16-000033.txt,CORRESP,0001358071,,CONCHO RESOURCES INC,0001358071-16-000033,2016-06-30 00:00:00+00:00,2017-02-10 00:00:00+00:00
000137/1378701/0001193125-17-046688.txt,CORRESP,0001378701,Gabelli Global Deal Fund,GDL FUND,0001193125-17-046688,2017-02-16 00:00:00+00:00,2018-03-15 00:00:00+00:00
000158/1587551/0001193125-17-023606.txt,CORRESP,0001587551,,Capitol Series Trust,0001193125-17-023606,2017-01-30 00:00:00+00:00,2017-06-01 00:00:00+00:00
000156/1567925/0001193125-16-435466.txt,CORRESP,0001567925,,"Carter Validus Mission Critical REIT II, Inc.",0001193125-16-435466,2016-01-22 00:00:00+00:00,2016-03-17 00:00:00+00:00
000141/1413032/0001193125-16-440022.txt,CORRESP,0001413032,RiverSource Variable Series Trust,Columbia Funds Variable Series Trust II,0001193125-16-440022,2016-01-27 00:00:00+00:00,2016-07-26 00:00:00+00:00
000135/1350487/0001193125-16-420133.txt,CORRESP,0001350487,,WisdomTree Trust,0001193125-16-420133,2016-01-04 00:00:00+00:00,2016-03-01 00:00:00+00:00
000157/1572702/0001193125-16-425337.txt,CORRESP,0001572702,,"Atlas Growth Partners, L.P.",0001193125-16-425337,2016-01-08 00:00:00+00:00,2016-05-03 00:00:00+00:00
000110/1108109/0001193125-16-719995.txt,CORRESP,0001108109,COMMUNITY HEALTH SYSTEMS INC/,COMMUNITY HEALTH SYSTEMS INC,0001193125-16-719995,2016-09-26 00:00:00+00:00,2017-02-06 00:00:00+00:00
000101/1013881/0001193125-16-673751.txt,CORRESP,0001013881,,NUVEEN INVESTMENT TRUST,0001193125-16-673751,2016-08-05 00:00:00+00:00,2016-10-17 00:00:00+00:00
000086/861878/0001193125-16-669737.txt,CORRESP,0000861878,,STERICYCLE INC,0001193125-16-669737,2016-08-03 00:00:00+00:00,2016-09-29 00:00:00+00:00
000113/1139552/0001193125-16-478643.txt,CORRESP,0001139552,,WFN CREDIT CO LLC,0001193125-16-478643,2016-02-25 00:00:00+00:00,2016-04-15 00:00:00+00:00
000117/1171040/0001193125-16-625134.txt,CORRESP,0001171040,,FIRST NATIONAL FUNDING LLC,0001193125-16-625134,2016-06-17 00:00:00+00:00,2016-09-22 00:00:00+00:00
000139/1396730/0001193125-16-625134.txt,CORRESP,0001396730,,First National Master Note Trust,0001193125-16-625134,2016-06-17 00:00:00+00:00,2016-09-22 00:00:00+00:00
000148/1485894/0001193125-16-620116.txt,CORRESP,0001485894,,J.P. Morgan Exchange-Traded Fund Trust,0001193125-16-620116,2016-06-13 00:00:00+00:00,2016-07-27 00:00:00+00:00
000078/787623/0001193125-17-222856.txt,CORRESP,0000787623,TRANSAMERICA IDEX MUTUAL FUNDS,TRANSAMERICA FUNDS,0001193125-17-222856,2017-07-06 00:00:00+00:00,2017-09-05 00:00:00+00:00
000147/1479360/0001193125-17-209203.txt,CORRESP,0001479360,PIMCO Funds Equity Trust,PIMCO Equity Series,0001193125-17-209203,2017-06-21 00:00:00+00:00,2018-04-19 00:00:00+00:00
000148/1488613/0001193125-17-214932.txt,CORRESP,0001488613,,"Foundation Medicine, Inc.",0001193125-17-214932,2017-06-27 00:00:00+00:00,2017-08-16 00:00:00+00:00
000106/1067837/0001193125-17-225267.txt,CORRESP,0001067837,,ENTERCOM COMMUNICATIONS CORP,0001193125-17-225267,2017-07-10 00:00:00+00:00,2017-12-13 00:00:00+00:00
000089/893818/0001193125-17-374600.txt,CORRESP,0000893818,BARCLAYS GLOBAL INVESTORS FUNDS,BlackRock Funds III,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000091/915092/0001193125-17-374600.txt,CORRESP,0000915092,,MASTER INVESTMENT PORTFOLIO,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000105/1051003/0001193125-17-374600.txt,CORRESP,0001051003,BLACKROCK DEBT STRATEGIES FUND,"BLACKROCK DEBT STRATEGIES FUND, INC.",0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000106/1062806/0001193125-17-374600.txt,CORRESP,0001062806,MERCURY FUNDS INC,"BLACKROCK SERIES, INC.",0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000115/1159040/0001193125-17-374600.txt,CORRESP,0001159040,,BLACKROCK MUNICIPAL 2018 TERM TRUST,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000116/1161852/0001193125-17-374600.txt,CORRESP,0001161852,MASTER INSTITUTIONAL MONEY MARKET TRUST,MASTER INSTITUTIONAL MONEY MARKET LLC,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000122/1221845/0001193125-17-374600.txt,CORRESP,0001221845,BLACKROCK BOND ALLOCATION TARGET SHARES,BLACKROCK ALLOCATION TARGET SHARES,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000128/1287480/0001193125-17-374600.txt,CORRESP,0001287480,BLACKROCK GLOBAL FLOATING RATE INCOME TRUST,BLACKROCK FLOATING RATE INCOME TRUST,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000132/1323737/0001193125-17-374600.txt,CORRESP,0001323737,,Managed Account Series,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000132/1324285/0001193125-17-374600.txt,CORRESP,0001324285,BLACKROCK LONG-HORIZON EQUITY FUND,BlackRock Long-Horizon Equity Fund,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000137/1379384/0001193125-17-374600.txt,CORRESP,0001379384,BLACKROCK CREDIT ALLOCATION INCOME TRUST IV,BLACKROCK CREDIT ALLOCATION INCOME TRUST,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000139/1398078/0001193125-17-374600.txt,CORRESP,0001398078,BlackRock Fixed Income Trust,BlackRock Funds II,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000156/1562818/0001193125-17-374600.txt,CORRESP,0001562818,BlackRock Fixed Income Strategic Opportunities,BlackRock Multi-Sector Income Trust,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000158/1582739/0001193125-17-374600.txt,CORRESP,0001582739,,BlackRock CoRI Funds,0001193125-17-374600,2017-12-20 00:00:00+00:00,2017-12-28 00:00:00+00:00
000147/1474103/0001193125-18-016217.txt,CORRESP,0001474103,,Legg Mason Global Asset Management Trust,0001193125-18-016217,2018-01-22 00:00:00+00:00,2018-02-21 00:00:00+00:00
000100/1004315/0001193125-17-309689.txt,CORRESP,0001004315,NATIONAL GRID TRANSCO PLC,NATIONAL GRID PLC,0001193125-17-309689,2017-10-13 00:00:00+00:00,2017-11-22 00:00:00+00:00
000118/1182534/0001193125-17-320675.txt,CORRESP,0001182534,VOLKSWAGEN AUTO LEASE UNDERWRITTEN FUNDING LLC,"VOLKSWAGEN AUTO LEASE/LOAN UNDERWRITTEN FUNDING, L",0001193125-17-320675,2017-10-26 00:00:00+00:00,2017-12-08 00:00:00+00:00
000120/1202610/0001193125-17-320675.txt,CORRESP,0001202610,,VW CREDIT LEASING LTD,0001193125-17-320675,2017-10-26 00:00:00+00:00,2017-12-08 00:00:00+00:00
000113/1137761/0001193125-17-114172.txt,CORRESP,0001137761,PACIFIC FUNDS SERIES TRUST (formerly called PACIFI,PACIFIC FUNDS SERIES TRUST,0001193125-17-114172,2017-04-06 00:00:00+00:00,2017-05-17 00:00:00+00:00
000166/1668243/0001193125-17-128347.txt,CORRESP,0001668243,,UroGen Pharma Ltd.,0001193125-17-128347,2017-04-19 00:00:00+00:00,2017-06-01 00:00:00+00:00
